rec_id,given_name,surname,street_number,address_1,address_2,suburb,postcode,state,date_of_birth,age,phone_number,soc_sec_id,blocking_number
10180,teileah,smolak,31,werriwa crescent,mud crab hollow,coonabarabran,3065,vic,19140501,28,07 59070807,7170099,5
5140,rachel,o'may,1485,de garis place,raafa estate,scarness,6061,nsw,19401230,33,08 82957420,6798805,1
15870,india,morris,32,lodder place,crookhorn,surrey hills,2065,nsw,,23,08 17657384,5012166,1
17120,eden,munro,3,bowden crescent,,mudgeeraba,3690,,19381023,26,02 24140632,1110913,0
5710,jacob,hinge,36,ovens street,,rooty hill,2113,nsw,19130418,31,02 85561367,7472615,7
5760,isabella,weatherby,1100,bennelong crescent,,coogee,2143,tas,19170302,24,03 78847591,2386640,8
12460,casey,sochen,76,coxen street,,castlemaine,2444,vic,19650909,34,07 60659539,4875039,6
21250,blake,lokvicic,22,torrens street,,gosnells,2549,wa,19831128,29,07 39885628,3481233,3
21920,blake,richardson,16,fairfax street,,burton,2062,vic,19100925,31,02 31765095,2844383,9
23120,rhys,louner,11,woodfull loop,amaroo,st albans,2170,nsw,19161030,36,02 50625293,9503019,7
8140,thomas,furniss,48,britten-jones drive,,new farm,3028,nsw,19430419,31,08 54199989,7247718,1
16830,karli,reeve,9,bettington circuit,millbank vlge,swan view,3214,,19180802,33,02 81783226,9518755,0
15640,madison,goodgame,80,kardang street,kanika,katoomba,4655,vic,19910914,31,03 38831810,8435333,5
12140,jordan,de nichilo,57,corroboree park,,como,4214,vic,,29,08 99791102,6000823,3
18830,lochlan,perre,29,hardman street,,albion,2035,nsw,19011213,29,07 74483876,2500159,7
14390,jessica,richter,8,aspinall street,,o'connor,6147,qld,19631025,24,,1661630,7
11200,ethan,zanchetta,10,bundeela street,,bowen,4213,qld,,24,03 44588645,2754396,6
7360,,hein,252,wilkins street,,bangalow,4114,,19430707,39,02 44578102,4354336,0
12130,skye,,56,ragless circuit,,deer park,3160,nsw,19991019,,02 88182975,7701001,6
6220,evan,sellen,15,,,mornington,5085,nsw,19600626,37,03 41974978,9945086,4
21770,gemma,reardon,111,gara place,,moss vale,4152,vic,19180829,32,04 88153796,2374055,0
00,benjamin,turner,160,ragless circuit,,westfield,4017,wa,19470721,33,02 60614224,4079739,1
21340,karlee,mccall,167,mackey place,,st marys,3191,vic,19830326,,04 15695054,8918208,5
11950,jessica,fryer,36,hopegood place,golden grove,mill park,6059,nsw,19360815,,03 10493561,5107101,0
18520,dylan,bateman,243,bacchus circuit,,elsternwick,2780,qld,19361015,21,08 15405120,5905313,7
17740,,sandow,9,pennefather street,,doncaster,3799,nsw,,37,07 88275759,2168461,8
8060,andrew,cottnam,70,esperance street,tullamore downs,mount louisa,2170,sa,19810227,,02 24309262,5945105,9
6340,sophie,sandercock,233,elkedra close,,preston,5573,vic,19651008,29,02 03926316,5043902,7
5500,jackson,buttfield,46,elwick place,sydenham,latrobe,3060,,19410223,36,08 40483496,2612932,3
990,joshua,niciauskas,1,duncan street,mooralla studs,yarrabah,3016,qld,19841006,18,03 50959807,1062527,4
4030,sophie,kuo,13,tilley place,,,2170,wa,19030518,24,07 97114681,6121696,1
14780,molly,brandon,15,edwards street,flt 3,mays hill,2171,vic,19190221,40,02 97987410,4624451,7
18100,paul,antonello,10,,,altona meadows,4171,nsw,19750906,36,08 68165199,1272400,5
22190,joshua,young,40,pearson street,,belrose,4570,,19841119,,02 16761605,9464902,8
3360,judah,levine,7,mirrool street,,doonside,3058,qld,19770605,35,03 29169507,5976089,9
20590,thomas,death,10,hicks street,woolachlan,woodridge,2483,nsw,19900422,,04 32173817,9475380,7
11920,mitchell,zajac,56,milari street,,rooty hill,4119,sa,19440111,23,04 44571115,4934484,0
23930,troy,fabian,8,ashbrook street,frithwood,nedlands,4128,sa,19830430,26,07 63702856,3161975,3
24040,zane,hutchins,8,eyre street,rsdh 360,mirboo north,3140,vic,,34,07 46019239,5228297,2
15550,bianca,meaburn,10,crisp circuit,,nyah west,6030,qld,19220319,30,02 57586836,2835337,6
4000,hayden,adams,4,falkiner place,,bundoora,3677,nsw,19871110,29,04 99714581,6886252,7
16840,caleb,morrison,1,finlayson place,sunstrip caravan,felixstow,4504,nsw,,,07 63165742,2291876,4
5280,benjamin,smith,146,werriwa crescent,ashleigh house,lyons,2250,qld,19770621,,08 20332873,8134421,4
4090,chloe,appleton,2,fitchett street,latrobe retirement village,portland,5082,vic,19150402,32,08 76305802,5474226,6
13960,courtney,buckingham,231,barnard circuit,,rokeby,3021,,19410808,28,07 22704607,9315687,5
20390,joshua,nieuwhof,992,hanlon crescent,robina lakes medical centre,gympie,2800,vic,,33,08 35582117,7616275,8
21450,alexander,fletcher,4,denovan circuit,solander,narre warren,2880,vic,19450519,,04 42888532,5419763,6
18280,emiily,wilson,77,namadgi circuit,,yarram,3180,vic,19010201,,,8667119,9
22220,,morgan,43,liverpool street,,kingsley,2225,tas,19360602,,03 33341589,2749305,3
16900,samantha,fenton,8,mcgowen close,purton home,narrikup,3777,nsw,19091107,28,07 85415864,9118239,4
20730,joel,power,43,antill street,,taree,3094,qld,19770608,18,02 96283225,3750023,2
11850,isabelle,wilson-haffenden,128,packer street,central arcade,st albans,3166,nsw,19740111,24,03 14302590,5564680,0
23760,james,trimper,2,fingleton crescent,riverview residence,neutral bay,2444,vic,19380910,39,04 47716408,3870030,2
11490,karissa,smedley,15,maclean street,carawatha,bossley park,2031,nsw,19500719,29,03 07398152,3362188,8
5120,campbell,cashel,1,black street,,newlyn,2622,vic,,32,02 41473431,6710453,7
5960,zali,o'halloran,136,edge place,,ballajura,3400,nsw,19270730,,04 05247144,9292237,8
21740,connor,d'angelo,28,levine street,,gosnells,4215,qld,19400115,,07 05502029,4872440,8
5310,jayden,sikkema,22,crawford crescent,kincumber village,heathcote,2020,nsw,19911203,25,03 89892799,7625084,7
24420,mia,moffatt,117,fawkner street,,rivervale,3875,nsw,19111104,28,03 12413803,8659537,2
4380,william,reynolds,162,pethebridge street,,point lonsdale,6064,vic,19050208,33,02 67745123,2420329,9
4080,jasper,bricely,16,william webb drive,,maroochydore,2061,qld,19310729,29,08 82368212,1024617,6
10970,dante,charles,43,allan street,parraweena,pyrmont,4115,,19851116,,02 20284479,8759816,7
12210,madison,morris,17,mcclure street,,parap,6152,nsw,19560423,35,03 48438008,3788939,3
24310,delaney,schwarz,237,sentry crescent,cottingham,glen waverley,2233,sa,19160513,31,04 76111244,8050234,4
290,holly,sheldon,23,chinner crescent,tam-beni,spalding,5333,sa,19151115,29,08 23598422,9793392,0
10650,andrew,coram,29,petterd street,,snake valley,3023,vic,19201215,42,02 55092762,6551470,9
6500,jordan,findlay,10,northbourne avenue,wilgaree,balmoral,6076,nsw,19620116,30,02 23837046,5659454,6
3770,megan,sinclair,13,symers street,barrambee,seven hills,3350,nsw,19151209,,04 79519995,2100582,0
18180,abii,noden,29,medley street,figtree cottage 2,jesmond,3206,nsw,19921114,21,07 07165644,5231664,9
17340,brodee,johns,8,allawah flats,minimbah,engadine,6028,vic,19480920,30,02 04847222,2641882,7
21720,chelsea,vandermeer,1,mackenzie street,,ngunnawal,2879,vic,19300105,,04 83572828,8958731,8
5370,abbey,lyons,8,rivett street,,mosman park,2074,nsw,19881116,26,03 71626085,3514115,2
2890,angus,,436,bragg street,,brunswick,3942,vic,19670226,30,04 34427750,9495991,7
8500,hayley,jenkins,33,george street,,golden square,4701,sa,,22,04 60223506,4692024,0
7850,harrison,starke,64,abercorn crescent,,sebastopol,3134,nsw,19740910,,08 87062540,6769433,5
8110,karlee,barker,10,alfred hill drive,styleway stud,footscray,5481,qld,19810730,27,08 93956547,3355304,1
12270,keely,bald,33,swainsona street,,cornubia,4500,nsw,19190424,39,02 51653802,4484383,2
22110,shakira,dier,9,waugh close,glen elgin angus stud,werribee,4510,nsw,19750212,36,07 55499355,3552426,1
4420,sean,dohnt,188,brunswick circuit,glenhaven,durack,2224,sa,19780121,29,07 82646100,8068000,8
3560,niamh,prtenjaca,20,nicholson crescent,,eastwood,5152,wa,19550413,28,04 23051027,8361814,4
15120,seanna,olsson,3,pocket avenue,,trangie,2539,wa,19560514,29,02 37449029,9953569,7
4770,jayden,bell,2,erwin place,,seymour,2647,nsw,19250115,19,04 23868463,2694024,4
4170,alice,seekamp,74,twamley crescent,malonga park,mapleton,2198,qld,19531209,26,02 23423925,5626642,4
9500,april,peters,28,dennis street,,eastlakes,3960,nsw,19301218,,08 04596874,3198599,9
5720,alexandra,zamora,12,novar street,,coober pedy,4304,qld,19850307,37,03 94194578,4680376,3
8350,jayden,thomas,28,dumas street,thisit,mayfield,4215,,19470518,40,,2931844,6
4410,joshua,de haan,,jalanga crescent,,wollongong north,5344,vic,19050802,30,07 01522223,5462190,0
19530,kody,barbieri,15,deamer crescent,,essendon,2607,vic,19091112,,04 03648713,2760731,0
3820,deakin,keegan,91,allan street,,church point,2196,nsw,19320519,24,02 36638798,5937522,4
9350,tarshya,allen,3,yuranigh court,,port wakefield,6743,nsw,19960504,,08 73537492,3355974,3
15950,megan,scanlan-whittaker,46,morehead street,burradoo,south perth,5112,vic,19440816,31,,6425253,4
8280,rachel,reid,11,maribyrnong avenue,,middle park,2194,nsw,19370111,22,07 40097493,2299931,5
16740,sam,haywood,,irvine street,royal palms,wingham,5341,vic,19741207,28,02 32376061,6649031,7
2010,felicity,anderson,24,rohan street,caravan park,lismore,2380,nsw,19530902,16,03 77280636,7253799,1
20220,riley,lehmann,110,atherton street,,singleton,2034,vic,19510929,41,02 62508128,3490887,1
18450,brandon,ottley,80,chermside street,,middlemount,4053,,19121022,31,08 40930417,3194338,7
24140,ella,schwark,14,blamey crescent,aries bldg (cnr warner s street,wantirna,2330,wa,19590122,,07 34454905,8197620,3
13550,marcus,batten,57,sandover circuit,,frankston,2594,qld,19220924,28,04 03939556,9078990,0
2550,rhys,fauser,38,beagle street,house 2 pleasant pines,spearwood,5062,qld,19340609,,08 83916962,6581346,3
610,max,twomey,12,colton place,,box hill south,2533,nsw,19030209,25,04 16249409,7259348,2
13100,giorgia,hall,43,brown street,legacy lodge,loganholme,3363,vic,19990824,,04 77963749,2789014,1
9260,alessandria,kalisch,21,finlayson place,kymrock,bellevue heights,2040,nsw,19040727,33,04 47426371,1230254,3
21280,tori,beyer,12,powell street,,moorooka,4067,nsw,19310118,21,04 93603987,6632952,3
16240,logan,soo,31,loton place,rajamare,dalveen,2251,qld,19710917,27,07 24552675,2732505,7
16660,daniel,apps,126,,,colebatch,3044,tas,19360302,31,08 28936138,5431752,9
10000,keziah,bradley,12,kingsford smith drive,,williamstown,4034,vic,19640208,26,07 81852840,4902681,4
6330,abby,jones,38,dobinson place,,wonthaggi,6112,nt,19320331,,,6581449,4
16110,brinley,hendry,10,chewings street,,bankstown,2145,nsw,19730915,29,03 19950635,7920997,6
9780,luke,fry,25,hirschfeld crescent,,horsham,3124,sa,19910319,31,04 34465183,6926784,2
3970,toby,mitchell,25,chipperfield circuit,rsl memorial arcade,surry hills,3938,,19020702,28,02 82293100,9995418,2
7430,abby,nagarajhan,2,,,highton,5253,wa,19500414,29,08 39485502,6971278,2
21900,thomas,finney,44,tompson street,,inverloch,4814,,19380416,30,04 33367503,9362776,3
22940,nikita,spillman,28,bimbiang crescent,,salisbury downs,2570,vic,19731011,38,04 51667944,1861200,7
23600,david,gerschwitz,11,gatehouse place,,belmont,2171,nsw,19080805,26,04 71741598,4811678,2
24410,marley,hopgood,94,mundang crescent,lumley,bunbury,6056,,19200622,39,03 63454711,9424424,3
17850,kane,bayley,33,,,salisbury east,7018,qld,19641111,33,03 70808301,6272133,0
16860,emiily,ye,125,balala place,,babinda,4503,act,19781127,38,03 34050263,1344745,0
6840,ella,averay,4,antill street,glentrevor,noble park,2086,qld,19430918,,07 45552686,5342967,8
3050,zara,elphinstone,54,badimara street,,karratha,6503,sa,19100321,,03 60053744,6205276,8
20980,natassia,,2,carstensz street,war veterans hme,brunswick,5039,nsw,19770708,,04 96202526,7279992,9
15310,catherine,powe,1,hobday place,tonara,holland park west,4121,,19421029,29,02 88130786,5694371,6
2780,taliah,stevens,178,foxall street,,golden beach,3030,qld,19620827,31,03 71095623,4694934,6
12220,joshua,marshall,7,rapanea street,,windsor south,3941,qld,19580811,33,03 03917691,2435101,3
10190,simone,brougham,32,hutcheson street,warrigal,thornlie,3139,nsw,19480213,40,07 33661492,5170482,5
6680,ella,james,43,hinton place,,warrnambool,6152,wa,19131126,28,02 83810352,8535406,4
20250,abbey,itsines,48,wakelin circuit,,cranbrook,3075,,19341104,,07 22721101,3361051,9
11100,jayden,rushby,31,tilden place,hilltop hostel,bateau bay,3058,qld,19900927,23,02 80021221,5202153,4
20500,matthew,wright,12,mcmillan crescent,haystack,umina,6237,vic,19711029,39,02 16966848,6599354,6
1420,breeanne,spain,9,gascoyne circuit,,elsternwick,4564,wa,19821103,30,02 30141083,7280555,2
7660,max,rutherford,22,magenta square,point cook,murbko,4702,nsw,19370917,27,03 87046422,4261968,3
6780,tyron,dewar,1,griver place,,port lincoln,3147,sa,19860625,26,03 37948175,8713884,6
8540,jacob,dickson,5,schomburgk street,,cranbourne,5108,nsw,19481026,28,,2688812,1
19560,imogen,,15,badimara street,,ayr,5291,wa,19131021,42,08 72479332,6831223,9
8970,ellen,moore,321,beeston street,,surfers paradise,2322,qld,19410703,19,04 76986895,9674215,6
10470,alison,perry,9,sexton street,barrain portion,coogee,3138,act,19170528,27,08 55398931,3021751,2
3990,,carter,4,hodgkinson street,,middle park,3199,,19271005,32,03 39206979,4047035,1
10530,ridley,murdock,1,halford crescent,,elizabeth north,2614,nsw,19470429,27,07 42683877,1207816,3
4930,cooper,flowers,11,goldfinch circuit,barton,west melbourne,2191,nsw,19530501,28,02 42679330,3754364,0
9660,hannah,chambers,50,mcclure street,,penguin,6008,tas,19140228,28,07 92110885,5970741,7
16400,harrison,kapsiotis,9999,gilbert street,,randwick,7310,vic,19780511,,03 98533920,1191989,9
15630,james,williams,68,brunswick circuit,,shepparton,2232,,,,07 99032890,8442639,6
17890,holly,urosevic,29,aspinall street,,malvern east,3124,qld,19130117,29,07 51436534,9700389,8
14810,lachlan,foong,116,hall place,,brunswick west,3195,nsw,19951012,33,07 09538706,9605680,9
7170,kiria,clifford,40,caladenia street,corcoran,parkwood,3178,wa,19080725,32,,7477764,5
8470,michael,carrington,140,rubbo crescent,,evatt,2165,nsw,19380622,24,08 33816661,8247134,2
10020,mitchell,corbin,132,petterd street,,naremburn,3057,vic,19000111,,08 95795222,6763057,4
23280,jett,scholz,155,hurley street,,ganmain,7051,vic,19960630,45,07 67425553,1674280,2
16800,nicholas,webster,17,,,surfside,4816,tas,19090906,,02 02294279,5411906,8
2340,lukas,iles,38,lexcen avenue,the old parish hall,medina,3173,sa,19510201,29,04 14794697,4105361,7
6660,brody,williams,9,gascoyne circuit,rossleigh park,thornbury,6157,vic,19751025,26,04 79614339,2621179,3
6280,krystin,rugari,2,totterdell street,aurania,quakers hill,6230,qld,19270423,31,04 81423263,7240671,8
15370,tahni,king,79,starke street,fairview,bellingen,3788,nsw,19710507,26,04 05949822,7070147,6
20640,tasman,briggs,26,maltby circuit,,willetton,4701,vic,19680404,26,07 67042370,7797809,3
17510,natalee,avakian,500,schubert place,,perth,2066,,19230118,,07 78569345,7865196,8
18370,zali,mastoros,435,,,wanneroo,2540,vic,19191019,37,,7713301,5
14370,adam,lilley,5,bardolph street,cornwall,whyalla stuart,6022,nsw,19171004,,03 42097412,7444377,5
9820,liam,gale dame,18,john james hospital,,subiaco,2913,nsw,19631120,27,04 59792905,5794974,1
9280,leo,loy,356,builder crescent,the valley,forest hill,3505,nsw,19520515,30,08 60197827,6829724,4
15790,harrison,hasenkam,31,schinckel place,,orbost,2076,vic,19731019,29,04 02664533,9367296,2
17280,tyron,falloon,150,de mestre place,ebony's retreat,lower templestowe,2257,wa,19571103,37,07 44117551,9861419,9
5590,dylan,gaudry,2,tanumbirini street,,,4700,wa,19630409,36,08 34444291,8914695,8
9840,gabriel,picard,53,port jackson circuit,red dog ret,birrong,6163,nsw,19830107,,02 16962478,8361113,9
7630,chelsea,,104,torrens street,,millner,6100,qld,19100623,32,04 13528025,8127893,2
22880,emiily,bowen,25,pasley place,,mount low,4601,vic,19440523,29,02 00136303,3534608,2
12890,ethan,randall,25,ellerston avenue,fairfield,newtown,2022,vic,19570911,,02 12090064,8841964,3
17600,david,gordon,7,dalziel street,,bendigo,2850,vic,,34,08 50742047,3626807,7
16680,liana,morton,15,investigator street,,arundel,2293,qld,19620929,21,02 99775075,5141391,7
7810,nathan,christie,28,churchill way,the stock,kingston,2372,wa,19780303,,04 27596048,3347906,7
6150,jade,tiller,5,stieglitz circuit,villa 13,mayfield,2655,nsw,19161120,35,07 38288025,1252099,6
7230,tori,morrison,11,brigalow street,elgin,emerald,2905,,19311029,25,08 50158744,6219125,6
6300,sarah,penry,12,burkitt street,cairns corporate tower,cloverdale,2450,vic,19931228,,04 76869021,2216903,2
24070,alyssa,mcarthur,63,crowther place,sugarland garden,norlane,2160,nsw,19870718,30,08 10021502,3181077,9
2310,bailey,french,11,roxon place,two creeks,gosford east,3152,nsw,19161016,24,07 08871510,8520549,8
22890,james,blackman,6,,,edens landing,4109,vic,19640516,22,02 10247026,1336853,4
6670,isabel,,25,giles street,phulbani,miami,2450,sa,19980820,32,04 19449058,5829913,0
24720,charlotte,kenny,42,badcoe street,,surrey hills,4516,,19830316,31,03 47493273,2135675,7
3890,riley,leon,506,holder street,,dicky beach,5290,vic,19370225,29,07 78113281,3457709,0
18510,chelsea,tomkins,48,brereton street,,bonnyrigg,3280,,19710219,21,03 50262502,7492295,7
19060,stephanie,clarke,18,temperley street,,whale beach,3141,nsw,19910330,27,03 47534132,6331516,3
9210,isabella,jansen,54,o'hara close,,hope valley,6105,qld,19840326,26,02 55586170,8147116,7
5600,neneh,johns,4,pearse place,,kalgoorlie,3782,vic,19951214,,08 82973369,9324284,5
18680,evan,,32,mcquade close,monterey keys,karrinyup,3072,nsw,19020109,33,08 85166352,5127695,7
22470,ayla,pinzone,3,vest place,,dimboola,4109,wa,19451013,20,03 99208764,3772378,7
18020,joshua,cantarella,34,hartigan street,,dingley village,2590,vic,19280614,22,04 53940606,8711982,0
1200,sean,whitton,21,fawsitt place,binyara farm,alma bay,4701,qld,19431219,21,04 64049702,6954080,1
2110,cameron,nelson,19,swanton street,,broken hill,2540,nsw,,,,5484365,9
17140,noah,pye,11,elkedra close,,narrabri,2582,tas,19500713,,07 39342342,2852721,3
18910,luca,schultz,49,,ratho road,armidale,2134,qld,19770810,34,04 72501398,7409404,0
16580,ciaran,mulder,35,kerferd street,,dee why,2148,nsw,19830403,38,02 30080611,8653403,7
18970,jasmyn,green,10,coningham street,,milperra,4507,qld,19060928,,02 02770775,1665634,7
2210,amy,speight,28,parer street,,springwood,5023,nsw,19870520,,02 85379856,6608325,7
13660,bailey,murphy,90,lampard circuit,adeline,east preston,3199,sa,19220331,35,03 72022799,5315413,6
12760,lynae,inches,32,tauss place,,kergunyah,3934,nsw,19911127,26,03 07155687,2893554,0
2100,mackenzi,schubert,78,doonkuna street,,cowangie,3125,nsw,19000323,31,04 55090802,7291383,6
18600,georgia,boylan,8,carrington street,,boyne island,3187,qld,19110609,,03 69059128,5655249,1
